timestamp,trip_id,lorry_id,driver_id,fuel,class,corridor,segment_id,from_lat,from_lng,to_lat,to_lng,distance_km,avg_speed_kmh,congestion_index,load_ratio,idle_seconds,hour,day_of_week,co_g,co2_g,nox_g,ch4_g,fuel_l
2026-05-31T09:23:00,4790,LRQ-0020,DRV-782,diesel,Prime mover + trailer (Euro 3),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,63.5,0.465,0.32,369.7,9,6,377.57,110661.1,1362.6181,6.29283,33.0332
2026-05-31T10:19:35.228095,4790,LRQ-0020,DRV-782,diesel,Prime mover + trailer (Euro 3),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,71.8,0.281,0.32,281.5,10,6,1518.068,450698.56,5549.6465,25.30114,134.5369
2026-05-31T09:07:00,4791,LRQ-0021,DRV-491,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,63.5,0.465,0.71,380.8,9,6,235.364,68403.2,842.2782,3.92274,25.5236
2026-05-31T10:03:46.325799,4791,LRQ-0021,DRV-491,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,71.8,0.281,0.71,176.7,10,6,933.59,277221.05,3413.5428,15.55983,103.4407
2026-05-31T15:59:00,4792,LRQ-0021,DRV-491,diesel,Rigid 3-axle (Euro 4),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,44.4,0.389,0.95,230.1,15,6,145.271,42158.23,519.1126,2.42118,15.7307
2026-05-31T16:25:02.568328,4792,LRQ-0021,DRV-491,diesel,Rigid 3-axle (Euro 4),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,39.2,0.615,0.95,239.9,16,6,122.714,35394.47,435.8274,2.04523,13.2069
2026-05-31T16:45:05.591029,4792,LRQ-0021,DRV-491,diesel,Rigid 3-axle (Euro 4),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,39.5,0.599,0.95,403.7,16,6,114.948,32298.43,397.7045,1.91579,12.0517
2026-05-31T11:37:00,4793,LRQ-0021,DRV-491,diesel,Rigid 3-axle (Euro 4),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,49.8,0.229,0.33,293.7,11,6,242.698,71139.97,875.9772,4.04497,26.5448
2026-05-31T17:15:00,4794,LRQ-0022,DRV-439,electric,Electric rigid (BEV),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Kuala Lumpur->Ipoh,3.139,101.6869,4.5975,101.0901,175.17,64.0,0.453,0.46,451.6,17,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T20:06:46.141161,4794,LRQ-0022,DRV-439,electric,Electric rigid (BEV),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Ipoh->Penang (Butterworth),4.5975,101.0901,5.3991,100.3639,120.07,69.3,0.332,0.46,274.0,20,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T09:11:00,4795,LRQ-0022,DRV-439,electric,Electric rigid (BEV),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,39.9,0.58,0.75,292.7,9,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T10:24:00,4796,LRQ-0023,DRV-825,electric,Electric rigid (BEV),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Kuala Lumpur->Ipoh,3.139,101.6869,4.5975,101.0901,175.17,73.0,0.259,0.33,24.9,10,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T12:48:19.335974,4796,LRQ-0023,DRV-825,electric,Electric rigid (BEV),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Ipoh->Penang (Butterworth),4.5975,101.0901,5.3991,100.3639,120.07,78.9,0.159,0.33,244.4,12,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T15:39:00,4797,LRQ-0023,DRV-825,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,44.4,0.389,0.76,106.0,15,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T16:02:58.473549,4797,LRQ-0023,DRV-825,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,39.2,0.615,0.76,339.4,16,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T16:24:41.004915,4797,LRQ-0023,DRV-825,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,39.5,0.599,0.76,343.5,16,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T05:35:00,4798,LRQ-0023,DRV-825,electric,Electric rigid (BEV),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,52.5,0.161,0.75,124.2,5,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T11:06:00,4799,LRQ-0024,DRV-230,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,45.8,0.344,0.44,254.7,11,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T11:31:47.312118,4799,LRQ-0024,DRV-230,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,46.0,0.338,0.44,260.9,11,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T11:49:50.177118,4799,LRQ-0024,DRV-230,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,46.1,0.335,0.44,9.6,11,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T06:36:00,4800,LRQ-0024,DRV-230,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,70.4,0.309,0.33,232.1,6,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T07:25:22.092303,4800,LRQ-0024,DRV-230,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,63.1,0.476,0.33,119.0,7,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T10:41:00,4801,LRQ-0025,DRV-791,diesel,Prime mover + trailer (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,69.5,0.326,0.34,313.1,10,6,227.871,66766.48,822.1245,3.79785,27.681
2026-05-31T11:32:17.657677,4801,LRQ-0025,DRV-791,diesel,Prime mover + trailer (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,75.9,0.209,0.34,107.2,11,6,975.145,290003.88,3570.9433,16.25242,120.2338
2026-05-31T10:06:00,4802,LRQ-0025,DRV-791,diesel,Prime mover + trailer (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,41.3,0.51,0.9,144.2,10,6,199.608,58827.96,724.3741,3.3268,24.3897
2026-05-31T10:32:17.371263,4802,LRQ-0025,DRV-791,diesel,Prime mover + trailer (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,41.3,0.508,0.9,258.9,10,6,130.817,37857.38,466.1543,2.18028,15.6954
2026-05-31T10:51:50.563368,4802,LRQ-0025,DRV-791,diesel,Prime mover + trailer (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,41.8,0.489,0.9,271.5,10,6,117.484,33834.13,416.6143,1.95807,14.0274
2026-05-31T07:18:00,4803,LRQ-0025,DRV-791,diesel,Prime mover + trailer (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,62.9,0.481,0.56,423.4,7,6,273.723,79910.32,983.9703,4.56205,33.1303
2026-05-31T08:15:56.606414,4803,LRQ-0025,DRV-791,diesel,Prime mover + trailer (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,60.4,0.56,0.56,365.1,8,6,1280.705,379987.33,4678.9485,21.34508,157.5404
2026-05-31T16:55:00,4804,LRQ-0026,DRV-586,diesel,Rigid 2-axle (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,39.8,0.584,0.68,384.7,16,6,115.706,33024.09,406.6399,1.92844,14.497
2026-05-31T17:26:11.400555,4804,LRQ-0026,DRV-586,diesel,Rigid 2-axle (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,36.9,0.873,0.68,482.1,17,6,91.276,25387.02,312.6014,1.52127,11.1444
2026-05-31T17:51:18.939877,4804,LRQ-0026,DRV-586,diesel,Rigid 2-axle (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,36.8,0.888,0.68,403.0,17,6,82.666,23117.48,284.6555,1.37777,10.1481
2026-05-31T18:25:00,4805,LRQ-0026,DRV-586,diesel,Rigid 2-axle (Euro 5),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,37.7,0.73,0.68,447.3,18,6,333.379,97609.25,1201.9049,5.55632,42.8487
2026-05-31T05:37:00,4806,LRQ-0026,DRV-586,diesel,Rigid 2-axle (Euro 5),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Kuala Lumpur->Ipoh,3.139,101.6869,4.5975,101.0901,175.17,78.3,0.169,0.37,212.6,5,6,390.534,115586.19,1423.2627,6.5089,50.7402
2026-05-31T07:54:51.159819,4806,LRQ-0026,DRV-586,diesel,Rigid 2-axle (Euro 5),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Ipoh->Penang (Butterworth),4.5975,101.0901,5.3991,100.3639,120.07,65.2,0.422,0.37,173.1,7,6,295.311,87362.06,1075.7269,4.92185,38.3503
2026-05-31T15:34:00,4807,LRQ-0027,DRV-670,electric,Electric rigid (BEV),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,52.2,0.169,0.48,298.5,15,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T14:48:00,4808,LRQ-0028,DRV-365,diesel,Prime mover + trailer (Euro 3),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,50.4,0.214,0.99,19.3,14,6,546.876,162730.66,2003.773,9.1146,48.5763
2026-05-31T06:11:00,4809,LRQ-0029,DRV-492,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,41.2,0.514,0.86,410.7,6,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T06:41:46.589540,4809,LRQ-0029,DRV-492,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,40.9,0.529,0.86,208.5,6,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T07:00:39.678375,4809,LRQ-0029,DRV-492,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,37.2,0.793,0.86,443.1,7,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T20:33:00,4810,LRQ-0030,DRV-460,diesel,Rigid 3-axle (Euro 4),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,47.5,0.291,0.61,407.7,20,6,1416.3,420002.06,5171.6672,23.605,156.7172
2026-05-31T12:33:00,4811,LRQ-0030,DRV-460,diesel,Rigid 3-axle (Euro 4),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,51.0,0.199,0.88,136.4,12,6,278.523,82299.87,1013.3939,4.64204,30.7089
2026-05-31T17:18:00,4812,LRQ-0030,DRV-460,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Kuala Lumpur->Ipoh,3.139,101.6869,4.5975,101.0901,175.17,64.0,0.453,0.75,282.9,17,6,753.91,223230.23,2748.7305,12.56517,83.2949
2026-05-31T20:06:57.397809,4812,LRQ-0030,DRV-460,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Ipoh->Penang (Butterworth),4.5975,101.0901,5.3991,100.3639,120.07,69.3,0.332,0.75,304.0,20,6,483.001,142464.81,1754.2308,8.05001,53.1585
2026-05-31T08:46:00,4813,LRQ-0031,DRV-737,diesel,Prime mover + trailer (Euro 3),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Kuala Lumpur->Ipoh,3.139,101.6869,4.5975,101.0901,175.17,62.7,0.489,0.72,292.7,8,6,1429.606,424081.99,5221.9051,23.82676,126.5916
2026-05-31T11:38:36.254604,4813,LRQ-0031,DRV-737,diesel,Prime mover + trailer (Euro 3),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Ipoh->Penang (Butterworth),4.5975,101.0901,5.3991,100.3639,120.07,78.5,0.165,0.72,333.2,11,6,854.573,252625.19,3110.6833,14.24288,75.4105
2026-05-31T11:11:00,4814,LRQ-0031,DRV-737,diesel,Prime mover + trailer (Euro 3),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,76.7,0.195,0.51,177.2,11,6,354.07,104522.02,1287.0249,5.90117,31.2006
2026-05-31T11:55:43.000754,4814,LRQ-0031,DRV-737,diesel,Prime mover + trailer (Euro 3),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,75.9,0.209,0.51,132.2,11,6,1596.621,474757.7,5845.897,26.61035,141.7187
2026-05-31T09:27:00,4815,LRQ-0032,DRV-358,diesel,Rigid 2-axle (Euro 5),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,45.5,0.353,0.8,203.7,9,6,1102.003,327362.93,4030.9615,18.36671,143.7063
2026-05-31T07:01:00,4816,LRQ-0033,DRV-323,diesel,Rigid 2-axle (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,62.9,0.481,0.44,236.0,7,6,143.049,41791.77,514.6001,2.38415,18.3458
2026-05-31T07:55:49.173362,4816,LRQ-0033,DRV-323,diesel,Rigid 2-axle (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,63.1,0.476,0.44,260.8,7,6,634.903,188170.33,2317.0228,10.58172,82.6033
2026-05-31T06:39:00,4817,LRQ-0034,DRV-813,diesel,Prime mover + trailer (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,41.2,0.514,0.5,301.6,6,6,177.78,51825.03,638.1441,2.963,21.4863
2026-05-31T07:07:57.430566,4817,LRQ-0034,DRV-813,diesel,Prime mover + trailer (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,37.4,0.769,0.5,365.6,7,6,143.326,41329.22,508.9046,2.38877,17.1348
2026-05-31T07:30:54.279638,4817,LRQ-0034,DRV-813,diesel,Prime mover + trailer (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,37.2,0.793,0.5,357.9,7,6,132.513,38137.74,469.6065,2.20856,15.8117
2026-05-31T11:07:00,4818,LRQ-0034,DRV-813,diesel,Prime mover + trailer (Euro 5),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Kuala Lumpur->Ipoh,3.139,101.6869,4.5975,101.0901,175.17,77.6,0.18,0.86,372.7,11,6,849.591,251430.64,3095.9742,14.15984,104.2416
2026-05-31T13:28:37.811010,4818,LRQ-0034,DRV-813,diesel,Prime mover + trailer (Euro 5),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Ipoh->Penang (Butterworth),4.5975,101.0901,5.3991,100.3639,120.07,79.2,0.154,0.86,14.1,13,6,577.076,171781.59,2115.221,9.61794,71.2196
2026-05-31T08:55:00,4819,LRQ-0035,DRV-545,biodiesel-b20,Rigid 3-axle (B20 biodiesel),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,38.2,0.691,0.36,396.4,8,6,349.88,102951.97,1267.6922,5.83133,48.0186
2026-05-31T19:48:00,4820,LRQ-0035,DRV-545,biodiesel-b20,Rigid 3-axle (B20 biodiesel),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,43.3,0.428,0.41,349.1,19,6,1301.278,386383.69,4757.7096,21.68797,180.2163
2026-05-31T13:33:00,4821,LRQ-0036,DRV-606,diesel,Prime mover + trailer (Euro 5),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,55.1,0.102,0.7,158.1,13,6,1353.059,402283.87,4953.4954,22.55098,166.7844
2026-05-31T10:12:00,4822,LRQ-0036,DRV-606,diesel,Prime mover + trailer (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,41.3,0.51,0.66,325.3,10,6,187.965,54699.44,673.5379,3.13274,22.678
2026-05-31T10:41:18.496127,4822,LRQ-0036,DRV-606,diesel,Prime mover + trailer (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,41.3,0.508,0.66,308.5,10,6,121.774,35055.1,431.6486,2.02957,14.5336
2026-05-31T11:01:41.288938,4822,LRQ-0036,DRV-606,diesel,Prime mover + trailer (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,46.1,0.335,0.66,290.2,11,6,89.435,25496.9,313.9544,1.49058,10.5709
2026-05-31T05:56:00,4823,LRQ-0037,DRV-761,biodiesel-b20,Rigid 3-axle (B20 biodiesel),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,52.5,0.161,0.34,161.0,5,6,858.658,255191.69,3142.2858,14.31096,119.026
2026-05-31T18:44:00,4824,LRQ-0038,DRV-377,electric,Electric rigid (BEV),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,37.7,0.73,0.31,374.6,18,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T05:22:00,4825,LRQ-0038,DRV-377,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,75.3,0.218,0.34,7.6,5,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T06:04:38.594922,4825,LRQ-0038,DRV-377,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,70.1,0.315,0.34,187.9,6,6,0.0,0.0,0.0,0.0,0.0
2026-05-31T15:25:00,4826,LRQ-0039,DRV-403,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,74.8,0.227,0.44,58.5,15,6,183.654,54453.14,670.5051,3.0609,20.3183
2026-05-31T16:08:47.905403,4826,LRQ-0039,DRV-403,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,68.6,0.345,0.44,186.5,16,6,872.542,259074.92,3190.1016,14.54236,96.6697
2026-05-31T05:02:00,4827,LRQ-0040,DRV-590,biodiesel-b20,Rigid 3-axle (B20 biodiesel),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,46.1,0.334,0.53,248.9,5,6,95.433,27591.82,339.75,1.59055,12.8693
2026-05-31T05:27:32.555268,4827,LRQ-0040,DRV-590,biodiesel-b20,Rigid 3-axle (B20 biodiesel),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,45.5,0.352,0.53,290.4,5,6,64.789,18328.74,225.6898,1.07982,8.5489
2026-05-31T05:46:13.391939,4827,LRQ-0040,DRV-590,biodiesel-b20,Rigid 3-axle (B20 biodiesel),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,46.1,0.335,0.53,420.2,5,6,60.424,16598.22,204.3811,1.00706,7.7417
2026-06-01T13:33:00,4828,LRQ-0001,DRV-532,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,79.0,0.158,0.47,70.6,13,0,0.0,0.0,0.0,0.0,0.0
2026-06-01T14:14:43.346974,4828,LRQ-0001,DRV-532,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,77.3,0.184,0.47,232.7,14,0,0.0,0.0,0.0,0.0,0.0
2026-06-01T05:35:00,4829,LRQ-0001,DRV-532,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,75.3,0.218,0.95,204.9,5,0,0.0,0.0,0.0,0.0,0.0
2026-06-01T06:20:55.880405,4829,LRQ-0001,DRV-532,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,70.1,0.315,0.95,362.9,6,0,0.0,0.0,0.0,0.0,0.0
2026-06-01T18:39:00,4830,LRQ-0002,DRV-448,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,58.9,0.612,0.89,411.4,18,0,0.0,0.0,0.0,0.0,0.0
2026-06-01T19:40:12.477289,4830,LRQ-0002,DRV-448,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,61.3,0.53,0.89,252.3,19,0,0.0,0.0,0.0,0.0,0.0
2026-06-01T06:25:00,4831,LRQ-0002,DRV-448,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,70.4,0.309,0.34,59.0,6,0,0.0,0.0,0.0,0.0,0.0
2026-06-01T07:11:28.974269,4831,LRQ-0002,DRV-448,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,63.1,0.476,0.34,344.0,7,0,0.0,0.0,0.0,0.0,0.0
2026-06-01T18:29:00,4832,LRQ-0002,DRV-448,electric,Electric rigid (BEV),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,42.1,0.474,0.41,268.4,18,0,0.0,0.0,0.0,0.0,0.0
2026-06-01T12:35:00,4833,LRQ-0003,DRV-982,biodiesel-b20,Rigid 3-axle (B20 biodiesel),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,78.3,0.168,0.42,30.4,12,0,147.009,43679.14,537.8402,2.45016,20.3727
2026-06-01T13:16:23.554378,4833,LRQ-0003,DRV-982,biodiesel-b20,Rigid 3-axle (B20 biodiesel),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,78.2,0.17,0.42,0.7,13,0,667.052,198630.86,2445.8278,11.11753,92.645
2026-06-01T17:56:00,4834,LRQ-0003,DRV-982,biodiesel-b20,Rigid 3-axle (B20 biodiesel),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,60.6,0.551,0.77,359.1,17,0,206.164,60095.16,739.9777,3.43606,28.0295
2026-06-01T18:54:49.140753,4834,LRQ-0003,DRV-982,biodiesel-b20,Rigid 3-axle (B20 biodiesel),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,59.3,0.597,0.77,482.5,18,0,944.054,279377.43,3440.0952,15.73424,130.3066
2026-06-01T20:47:00,4835,LRQ-0004,DRV-786,diesel,Rigid 2-axle (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,68.4,0.349,0.59,214.4,20,0,138.969,40609.14,500.0379,2.31615,17.8267
2026-06-01T21:37:23.639996,4835,LRQ-0004,DRV-786,diesel,Rigid 2-axle (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,75.5,0.215,0.59,232.9,21,0,589.001,174551.88,2149.3329,9.81668,76.6251
